Clinton,Trump,Rpt,State,Vote by county,Vote by town,Place
6383.0,14231.0,100,Florida,Jackson,,Jackson
5091.0,13758.0,100,Florida,Levy,,Levy
3955.0,14281.0,100,Florida,Suwannee,,Suwannee
4348.0,10507.0,100,Florida,Wakulla,,Wakulla
3953.0,9342.0,100,Florida,Okeechobee,,Okeechobee
2112.0,10294.0,100,Florida,Baker,,Baker
2924.0,8913.0,100,Florida,Bradford,,Bradford
2261.0,8630.0,100,Florida,Washington,,Washington
4610.0,6192.0,100,Florida,Hendry,,Hendry
3761.0,6744.0,100,Florida,DeSoto,,DeSoto
2149.0,6923.0,100,Florida,Taylor,,Taylor
852.0,7476.0,100,Florida,Holmes,,Holmes
3526.0,4849.0,100,Florida,Madison,,Madison
1457.0,6740.0,100,Florida,Gilchrist,,Gilchrist
3537.0,3930.0,100,Florida,Jefferson,,Jefferson
2147.0,5238.0,100,Florida,Hardee,,Hardee
1715.0,5320.0,100,Florida,Gulf,,Gulf
1270.0,5822.0,100,Florida,Dixie,,Dixie
1236.0,4647.0,100,Florida,Calhoun,,Calhoun
1738.0,4119.0,100,Florida,Franklin,,Franklin
1014.0,4567.0,100,Florida,Union,,Union
1899.0,3439.0,100,Florida,Hamilton,,Hamilton
1271.0,2996.0,100,Florida,Glades,,Glades
515.0,2795.0,100,Florida,Lafayette,,Lafayette
651.0,2542.0,100,Florida,Liberty,,Liberty
281875.0,110372.0,100,Georgia,Fulton,,Fulton
159416.0,152602.0,100,Georgia,Cobb,,Cobb
165063.0,146463.0,100,Georgia,Gwinnett,,Gwinnett
239131.0,47531.0,100,Georgia,DeKalb,,DeKalb
25203.0,80611.0,100,Georgia,Cherokee,,Cherokee
58998.0,43649.0,100,Georgia,Chatham,,Chatham
49902.0,45641.0,100,Georgia,Henry,,Henry
23427.0,69801.0,100,Georgia,Forsyth,,Forsyth
75908.0,11740.0,100,Georgia,Clayton,,Clayton
48707.0,24441.0,100,Georgia,Richmond,,Richmond
16153.0,51681.0,100,Georgia,Hall,,Hall
39602.0,26901.0,100,Georgia,Muscogee,,Muscogee
18004.0,44646.0,100,Georgia,Paulding,,Paulding
18863.0,43060.0,100,Georgia,Columbia,,Columbia
16572.0,42513.0,100,Georgia,Coweta,,Coweta
23255.0,35034.0,100,Georgia,Fayette,,Fayette
22460.0,35351.0,100,Georgia,Houston,,Houston
34383.0,22589.0,100,Georgia,Bibb,,Bibb
30971.0,24803.0,100,Georgia,Douglas,,Douglas
29514.0,12691.0,100,Georgia,Clarke,,Clarke
21936.0,20907.0,100,Georgia,Newton,,Newton
12422.0,29983.0,100,Georgia,Carroll,,Carroll
8279.0,31093.0,100,Georgia,Walton,,Walton
8204.0,29879.0,100,Georgia,Bartow,,Bartow
23206.0,13463.0,100,Georgia,Rockdale,,Rockdale
14614.0,21308.0,100,Georgia,Lowndes,,Lowndes
9127.0,24045.0,100,Georgia,Floyd,,Floyd
11738.0,21482.0,100,Georgia,Glynn,,Glynn
23224.0,10227.0,100,Georgia,Dougherty,,Dougherty
7925.0,21514.0,100,Georgia,Whitfield,,Whitfield
6580.0,21105.0,100,Georgia,Barrow,,Barrow
4469.0,21754.0,100,Georgia,Jackson,,Jackson
4769.0,20860.0,100,Georgia,Catoosa,,Catoosa
9347.0,15636.0,100,Georgia,Spalding,,Spalding
9597.0,15643.0,100,Georgia,Troup,,Troup
8812.0,14476.0,100,Georgia,Bulloch,,Bulloch
4213.0,18938.0,100,Georgia,Walker,,Walker
4851.0,17865.0,100,Georgia,Effingham,,Effingham
6737.0,12401.0,100,Georgia,Laurens,,Laurens
5253.0,12885.0,100,Georgia,Oconee,,Oconee
3176.0,15171.0,100,Georgia,Gordon,,Gordon
5914.0,12287.0,100,Georgia,Camden,,Camden
7138.0,11225.0,100,Georgia,Thomas,,Thomas
4082.0,11931.0,100,Georgia,Harris,,Harris
2483.0,13184.0,100,Georgia,Habersham,,Habersham
9531.0,6125.0,100,Georgia,Liberty,,Liberty
7965.0,7691.0,100,Georgia,Baldwin,,Baldwin
4010.0,10513.0,100,Georgia,Bryan,,Bryan
2863.0,11006.0,100,Georgia,Polk,,Polk
3166.0,10641.0,100,Georgia,Lee,,Lee
1977.0,11651.0,100,Georgia,Pickens,,Pickens
4090.0,9575.0,100,Georgia,Coffee,,Coffee
3460.0,9892.0,100,Georgia,Colquitt,,Colquitt
3892.0,8680.0,100,Georgia,Tift,,Tift
1955.0,10465.0,100,Georgia,Gilmer,,Gilmer
3570.0,8821.0,100,Georgia,Monroe,,Monroe
3960.0,8304.0,100,Georgia,Jones,,Jones
1799.0,10340.0,100,Georgia,Murray,,Murray
2216.0,9613.0,100,Georgia,Lumpkin,,Lumpkin
3436.0,8508.0,100,Georgia,Ware,,Ware
1962.0,9849.0,100,Georgia,Union,,Union
2423.0,9195.0,100,Georgia,Madison,,Madison
1672.0,9751.0,100,Georgia,White,,White
1920.0,9622.0,100,Georgia,Fannin,,Fannin
1444.0,9880.0,100,Georgia,Dawson,,Dawson
1474.0,9579.0,100,Georgia,Haralson,,Haralson
5520.0,5275.0,100,Georgia,Sumter,,Sumter
3471.0,7288.0,100,Georgia,Upson,,Upson
5083.0,5405.0,100,Georgia,Peach,,Peach
2039.0,8147.0,100,Georgia,Wayne,,Wayne
4104.0,6009.0,100,Georgia,Decatur,,Decatur
2583.0,7285.0,100,Georgia,Hart,,Hart
1835.0,7682.0,100,Georgia,Stephens,,Stephens
2566.0,6717.0,100,Georgia,Butts,,Butts
2658.0,6559.0,100,Georgia,Morgan,,Morgan
2745.0,6516.0,100,Georgia,Putnam,,Putnam
4730.0,4491.0,100,Georgia,Burke,,Burke
3699.0,5432.0,100,Georgia,McDuffie,,McDuffie
3005.0,6047.0,100,Georgia,Grady,,Grady
3800.0,5216.0,100,Georgia,Meriwether,,Meriwether
2338.0,6612.0,100,Georgia,Toombs,,Toombs
3194.0,5488.0,100,Georgia,Greene,,Greene
1239.0,7273.0,100,Georgia,Pike,,Pike
1243.0,7054.0,100,Georgia,Franklin,,Franklin
4187.0,4138.0,100,Georgia,Washington,,Washington
2015.0,6144.0,100,Georgia,Worth,,Worth
1612.0,6457.0,100,Georgia,Chattooga,,Chattooga
1443.0,6287.0,100,Georgia,Rabun,,Rabun
2507.0,5269.0,100,Georgia,Elbert,,Elbert
3492.0,4272.0,100,Georgia,Mitchell,,Mitchell
2433.0,5330.0,100,Georgia,Emanuel,,Emanuel
2267.0,5183.0,100,Georgia,Lamar,,Lamar
2835.0,4539.0,100,Georgia,Crisp,,Crisp
903.0,6301.0,100,Georgia,Pierce,,Pierce
1434.0,5492.0,100,Georgia,Appling,,Appling
1836.0,5021.0,100,Georgia,Dodge,,Dodge
684.0,6130.0,100,Georgia,Banks,,Banks
3809.0,3057.0,100,Georgia,Jefferson,,Jefferson
1678.0,5092.0,100,Georgia,Tattnall,,Tattnall
1206.0,5377.0,100,Georgia,Towns,,Towns
1829.0,4622.0,100,Georgia,Oglethorpe,,Oglethorpe
1041.0,5408.0,100,Georgia,Berrien,,Berrien
619.0,5561.0,100,Georgia,Brantley,,Brantley
2504.0,3679.0,100,Georgia,Brooks,,Brooks
965.0,5047.0,100,Georgia,Dade,,Dade
1752.0,4175.0,100,Georgia,Cook,,Cook
1544.0,4353.0,100,Georgia,Jasper,,Jasper
2098.0,3734.0,100,Georgia,Ben Hill,,Ben Hill
2298.0,3482.0,100,Georgia,McIntosh,,McIntosh
2300.0,3305.0,100,Georgia,Screven,,Screven
1419.0,3632.0,100,Georgia,Crawford,,Crawford
901.0,4102.0,100,Georgia,Jeff Davis,,Jeff Davis
1094.0,3717.0,100,Georgia,Bleckley,,Bleckley
2165.0,2552.0,100,Georgia,Early,,Early
1844.0,2569.0,100,Georgia,Wilkes,,Wilkes
2705.0,1540.0,100,Georgia,Macon,,Macon
1893.0,2332.0,100,Georgia,Wilkinson,,Wilkinson
743.0,3370.0,100,Georgia,Heard,,Heard
2267.0,1872.0,100,Georgia,Terrell,,Terrell
1356.0,2623.0,100,Georgia,Long,,Long
1271.0,2759.0,100,Georgia,Lincoln,,Lincoln
1970.0,2034.0,100,Georgia,Twiggs,,Twiggs
607.0,3356.0,100,Georgia,Bacon,,Bacon
1004.0,2950.0,100,Georgia,Charlton,,Charlton
1860.0,1941.0,100,Georgia,Dooly,,Dooly
1313.0,2449.0,100,Georgia,Telfair,,Telfair
1023.0,2661.0,100,Georgia,Candler,,Candler
1136.0,2519.0,100,Georgia,Johnson,,Johnson
890.0,2711.0,100,Georgia,Irwin,,Irwin
1130.0,2404.0,100,Georgia,Evans,,Evans
1104.0,2436.0,100,Georgia,Pulaski,,Pulaski
1186.0,2343.0,100,Georgia,Seminole,,Seminole
2695.0,841.0,100,Georgia,Hancock,,Hancock
847.0,2668.0,100,Georgia,Montgomery,,Montgomery
1295.0,2062.0,100,Georgia,Taylor,,Taylor
1243.0,2094.0,100,Georgia,Turner,,Turner
2001.0,1196.0,100,Georgia,Talbot,,Talbot
1213.0,1921.0,100,Georgia,Marion,,Marion
1108.0,1892.0,100,Georgia,Jenkins,,Jenkins
852.0,2096.0,100,Georgia,Wilcox,,Wilcox
1597.0,1270.0,100,Georgia,Randolph,,Randolph
805.0,1984.0,100,Georgia,Lanier,,Lanier
860.0,1808.0,100,Georgia,Treutlen,,Treutlen
696.0,1873.0,100,Georgia,Atkinson,,Atkinson
622.0,1888.0,100,Georgia,Miller,,Miller
685.0,1724.0,100,Georgia,Clinch,,Clinch
1313.0,991.0,100,Georgia,Warren,,Warren
646.0,1421.0,100,Georgia,Wheeler,,Wheeler
1220.0,805.0,100,Georgia,Stewart,,Stewart
1178.0,829.0,100,Georgia,Calhoun,,Calhoun
401.0,1472.0,100,Georgia,Schley,,Schley
650.0,775.0,100,Georgia,Baker,,Baker
138.0,1235.0,100,Georgia,Glascock,,Glascock
593.0,746.0,100,Georgia,Chattahoochee,,Chattahoochee
697.0,566.0,100,Georgia,Clay,,Clay
156.0,1006.0,100,Georgia,Echols,,Echols
471.0,630.0,100,Georgia,Webster,,Webster
461.0,575.0,100,Georgia,Quitman,,Quitman
545.0,349.0,100,Georgia,Taliaferro,,Taliaferro
175634.0,90296.0,100,Hawaii,Honolulu,,Honolulu
41258.0,17500.0,100,Hawaii,Hawaii,,Hawaii
33479.0,13445.0,100,Hawaii,Maui,,Maui
16456.0,7574.0,100,Hawaii,Kauai,,Kauai
75676.0,93748.0,100,Idaho,Ada,,Ada
16683.0,46755.0,100,Idaho,Canyon,,Canyon
16264.0,44449.0,100,Idaho,Kootenai,,Kootenai
8930.0,26699.0,100,Idaho,Bonneville,,Bonneville
10342.0,17180.0,100,Idaho,Bannock,,Bannock
6844.0,21063.0,100,Idaho,Twin Falls,,Twin Falls
8093.0,7255.0,100,Idaho,Latah,,Latah
4828.0,10699.0,100,Idaho,Nez Perce,,Nez Perce
5140.0,10220.0,100,Idaho,Bonner,,Bonner
2924.0,10907.0,100,Idaho,Bingham,,Bingham
1201.0,8941.0,100,Idaho,Madison,,Madison
976.0,8436.0,100,Idaho,Jefferson,,Jefferson
6416.0,3340.0,100,Idaho,Blaine,,Blaine
2117.0,7347.0,100,Idaho,Jerome,,Jerome
1814.0,5816.0,100,Idaho,Elmore,,Elmore
1196.0,6441.0,100,Idaho,Idaho County,,Idaho County
1036.0,5949.0,100,Idaho,Cassia,,Cassia
1229.0,5980.0,100,Idaho,Gem,,Gem
1167.0,4887.0,100,Idaho,Minidoka,,Minidoka
651.0,4091.0,100,Idaho,Fremont,,Fremont
892.0,4306.0,100,Idaho,Payette,,Payette
385.0,3901.0,100,Idaho,Franklin,,Franklin
1913.0,2906.0,100,Idaho,Valley,,Valley
930.0,3743.0,100,Idaho,Gooding,,Gooding
933.0,3789.0,100,Idaho,Boundary,,Boundary
1384.0,3297.0,100,Idaho,Shoshone,,Shoshone
2157.0,2161.0,100,Idaho,Teton,,Teton
776.0,3283.0,100,Idaho,Washington,,Washington
780.0,3101.0,100,Idaho,Benewah,,Benewah
733.0,3011.0,100,Idaho,Lemhi,,Lemhi
591.0,3052.0,100,Idaho,Owyhee,,Owyhee
777.0,2673.0,100,Idaho,Boise,,Boise
704.0,2852.0,100,Idaho,Clearwater,,Clearwater
271.0,2275.0,100,Idaho,Caribou,,Caribou
255.0,2203.0,100,Idaho,Bear Lake,,Bear Lake
699.0,1666.0,100,Idaho,Power,,Power
427.0,1777.0,100,Idaho,Custer,,Custer
415.0,1556.0,100,Idaho,Adams,,Adams
184.0,1531.0,100,Idaho,Oneida,,Oneida
360.0,1184.0,100,Idaho,Lincoln,,Lincoln
270.0,1202.0,100,Idaho,Lewis,,Lewis
160.0,914.0,100,Idaho,Butte,,Butte
110.0,410.0,100,Idaho,Camas,,Camas
44.0,203.0,100,Idaho,Clark,,Clark
1528582.0,440213.0,97,Illinois,Cook,,Cook
222499.0,164355.0,100,Illinois,DuPage,,DuPage
168186.0,108608.0,100,Illinois,Lake,,Lake
146230.0,129726.0,100,Illinois,Will,,Will
99389.0,82087.0,100,Illinois,Kane,,Kane
59827.0,71117.0,100,Illinois,McHenry,,McHenry
50336.0,70295.0,100,Illinois,Madison,,Madison
60180.0,53479.0,100,Illinois,St. Clair,,St. Clair
52595.0,53922.0,100,Illinois,Winnebago,,Winnebago
40731.0,49823.0,100,Illinois,Sangamon,,Sangamon
49694.0,33235.0,100,Illinois,Champaign,,Champaign
35918.0,37081.0,100,Illinois,McLean,,McLean
37436.0,35299.0,100,Illinois,Peoria,,Peoria
20568.0,38620.0,100,Illinois,Tazewell,,Tazewell
32258.0,26969.0,100,Illinois,Rock Island,,Rock Island
23392.0,24152.0,100,Illinois,Kendall,,Kendall
19277.0,26269.0,100,Illinois,LaSalle,,LaSalle
18211.0,26782.0,100,Illinois,Macon,,Macon
18908.0,25081.0,100,Illinois,Kankakee,,Kankakee
20348.0,19051.0,100,Illinois,DeKalb,,DeKalb
7633.0,22732.0,100,Illinois,Adams,,Adams
8539.0,21503.0,100,Illinois,Williamson,,Williamson
9876.0,18582.0,100,Illinois,Vermilion,,Vermilion
11005.0,12597.0,100,Illinois,Whiteside,,Whiteside
11619.0,10889.0,100,Illinois,Jackson,,Jackson
8835.0,13962.0,100,Illinois,Henry,,Henry
8025.0,14344.0,100,Illinois,Ogle,,Ogle
8021.0,13417.0,100,Illinois,Grundy,,Grundy
8952.0,12261.0,100,Illinois,Boone,,Boone
9939.0,10658.0,100,Illinois,Knox,,Knox
6532.0,14194.0,100,Illinois,Macoupin,,Macoupin
7285.0,12985.0,100,Illinois,Coles,,Coles
7531.0,10845.0,100,Illinois,Stephenson,,Stephenson
5068.0,13180.0,100,Illinois,Woodford,,Woodford
5522.0,12614.0,100,Illinois,Monroe,,Monroe
4711.0,13101.0,100,Illinois,Franklin,,Franklin
3071.0,13613.0,100,Illinois,Effingham,,Effingham
3939.0,12394.0,100,Illinois,Clinton,,Clinton
4408.0,11681.0,100,Illinois,Jefferson,,Jefferson
4231.0,11677.0,100,Illinois,Marion,,Marion
6010.0,9264.0,100,Illinois,Bureau,,Bureau
6118.0,8482.0,100,Illinois,Fulton,,Fulton
3982.0,10522.0,100,Illinois,Christian,,Christian
5499.0,8597.0,100,Illinois,Lee,,Lee
4005.0,10197.0,100,Illinois,Livingston,,Livingston
4693.0,9060.0,100,Illinois,Morgan,,Morgan
3421.0,9992.0,100,Illinois,Randolph,,Randolph
2496.0,9728.0,100,Illinois,Iroquois,,Iroquois
5278.0,6789.0,100,Illinois,McDonough,,McDonough
3490.0,8616.0,100,Illinois,Montgomery,,Montgomery
3301.0,8167.0,100,Illinois,Logan,,Logan
2551.0,8248.0,100,Illinois,Saline,,Saline
4452.0,6113.0,100,Illinois,JoDaviess,,JoDaviess
2279.0,8209.0,100,Illinois,Shelby,,Shelby
2673.0,7737.0,100,Illinois,Jersey,,Jersey
2433.0,6816.0,100,Illinois,Perry,,Perry
1814.0,7363.0,100,Illinois,Fayette,,Fayette
2633.0,5623.0,100,Illinois,Piatt,,Piatt
2389.0,5780.0,100,Illinois,Union,,Union
1969.0,6146.0,100,Illinois,Crawford,,Crawford
3061.0,4800.0,100,Illinois,Mercer,,Mercer
1048.0,6963.0,100,Illinois,Wayne,,Wayne
1946.0,5695.0,100,Illinois,Douglas,,Douglas
1873.0,5620.0,100,Illinois,Clark,,Clark
1744.0,5713.0,100,Illinois,Hancock,,Hancock
1778.0,5634.0,100,Illinois,Edgar,,Edgar
2983.0,4267.0,100,Illinois,Warren,,Warren
1579.0,5736.0,100,Illinois,Richland,,Richland
1907.0,5072.0,100,Illinois,DeWitt,,DeWitt
2066.0,4884.0,100,Illinois,Bond,,Bond
1412.0,5749.0,100,Illinois,Pike,,Pike
1446.0,5566.0,100,Illinois,Washington,,Washington
2437.0,4428.0,100,Illinois,Carroll,,Carroll
1412.0,5639.0,100,Illinois,White,,White
1555.0,4844.0,100,Illinois,Massac,,Massac
2008.0,4051.0,100,Illinois,Mason,,Mason
1808.0,4230.0,100,Illinois,Menard,,Menard
1410.0,4474.0,100,Illinois,Ford,,Ford
1014.0,5009.0,100,Illinois,Clay,,Clay
1476.0,4453.0,100,Illinois,Moultrie,,Moultrie
1288.0,4517.0,100,Illinois,Lawrence,,Lawrence
1135.0,4644.0,100,Illinois,Johnson,,Johnson
1784.0,3776.0,100,Illinois,Marshall,,Marshall
1202.0,4139.0,100,Illinois,Greene,,Greene
1028.0,4200.0,100,Illinois,Cumberland,,Cumberland
1146.0,4039.0,100,Illinois,Wabash,,Wabash
924.0,3973.0,100,Illinois,Jasper,,Jasper
1617.0,3216.0,100,Illinois,Cass,,Cass
800.0,3205.0,100,Illinois,Hamilton,,Hamilton
1074.0,2523.0,100,Illinois,Schuyler,,Schuyler
1151.0,2153.0,100,Illinois,Henderson,,Henderson
432.0,2777.0,100,Illinois,Edwards,,Edwards
1143.0,1762.0,100,Illinois,Putnam,,Putnam
1262.0,1496.0,100,Illinois,Alexander,,Alexander
748.0,1777.0,100,Illinois,Stark,,Stark
656.0,1942.0,100,Illinois,Gallatin,,Gallatin
528.0,1965.0,100,Illinois,Scott,,Scott
739.0,1719.0,100,Illinois,Calhoun,,Calhoun
817.0,1583.0,100,Illinois,Pulaski,,Pulaski
475.0,1776.0,100,Illinois,Brown,,Brown
419.0,1650.0,100,Illinois,Hardin,,Hardin
374.0,1678.0,100,Illinois,Pope,,Pope
212676.0,130228.0,100,Indiana,Marion,,Marion
116896.0,75565.0,100,Indiana,Lake,,Lake
57214.0,87299.0,100,Indiana,Hamilton,,Hamilton
55222.0,83801.0,100,Indiana,Allen,,Allen
52247.0,52019.0,100,Indiana,St. Joseph,,St. Joseph
33531.0,38719.0,100,Indiana,Porter,,Porter
22595.0,48326.0,100,Indiana,Hendricks,,Hendricks
28296.0,40422.0,100,Indiana,Vanderburgh,,Vanderburgh
17318.0,45456.0,100,Indiana,Johnson,,Johnson
20667.0,41810.0,100,Indiana,Elkhart,,Elkhart
27207.0,30711.0,100,Indiana,Tippecanoe,,Tippecanoe
34183.0,20527.0,100,Indiana,Monroe,,Monroe
18595.0,32376.0,100,Indiana,Madison,,Madison
18791.0,30012.0,100,Indiana,Clark,,Clark
19795.0,22678.0,100,Indiana,LaPorte,,LaPorte
18100.0,24217.0,100,Indiana,Delaware,,Delaware
15922.0,21924.0,100,Indiana,Vigo,,Vigo
13939.0,21427.0,100,Indiana,Floyd,,Floyd
11215.0,23675.0,100,Indiana,Howard,,Howard
8901.0,25050.0,100,Indiana,Hancock,,Hancock
9841.0,20637.0,100,Indiana,Bartholomew,,Bartholomew
10181.0,19654.0,100,Indiana,Boone,,Boone
6311.0,23909.0,100,Indiana,Kosciusko,,Kosciusko
6037.0,23671.0,100,Indiana,Morgan,,Morgan
9086.0,19133.0,100,Indiana,Warrick,,Warrick
8322.0,16028.0,100,Indiana,Wayne,,Wayne
7029.0,17009.0,100,Indiana,Grant,,Grant
4883.0,18110.0,100,Indiana,Dearborn,,Dearborn
5124.0,13895.0,100,Indiana,Henry,,Henry
5389.0,13365.0,100,Indiana,Dubois,,Dubois
4210.0,14034.0,100,Indiana,Lawrence,,Lawrence
4776.0,12993.0,100,Indiana,Harrison,,Harrison
4798.0,12286.0,100,Indiana,Marshall,,Marshall
4247.0,12718.0,100,Indiana,Shelby,,Shelby
3843.0,12857.0,100,Indiana,Jackson,,Jackson
3904.0,12198.0,100,Indiana,Noble,,Noble
3941.0,12054.0,100,Indiana,DeKalb,,DeKalb
3506.0,11649.0,100,Indiana,Huntington,,Huntington
3379.0,11357.0,100,Indiana,Whitley,,Whitley
3772.0,11077.0,100,Indiana,Knox,,Knox
3720.0,11079.0,100,Indiana,Gibson,,Gibson
3362.0,11051.0,100,Indiana,Montgomery,,Montgomery
3356.0,10637.0,100,Indiana,Putnam,,Putnam
3741.0,10127.0,100,Indiana,Steuben,,Steuben
3758.0,9697.0,100,Indiana,Cass,,Cass
2929.0,10275.0,100,Indiana,Greene,,Greene
4325.0,8538.0,100,Indiana,Jefferson,,Jefferson
2766.0,9975.0,100,Indiana,Miami,,Miami
3018.0,9819.0,100,Indiana,Wabash,,Wabash
3329.0,9382.0,100,Indiana,Jasper,,Jasper
2585.0,9999.0,100,Indiana,Wells,,Wells
2802.0,9642.0,100,Indiana,Adams,,Adams
2471.0,9806.0,100,Indiana,Ripley,,Ripley
3515.0,8393.0,100,Indiana,Posey,,Posey
2819.0,8530.0,100,Indiana,Clinton,,Clinton
2636.0,8206.0,100,Indiana,Washington,,Washington
2306.0,8528.0,100,Indiana,Clay,,Clay
2364.0,8222.0,100,Indiana,Jennings,,Jennings
2121.0,8488.0,100,Indiana,Decatur,,Decatur
1967.0,8665.0,100,Indiana,Franklin,,Franklin
1800.0,8545.0,100,Indiana,Daviess,,Daviess
2446.0,7515.0,100,Indiana,Randolph,,Randolph
2861.0,6572.0,100,Indiana,Spencer,,Spencer
2563.0,6813.0,100,Indiana,White,,White
2080.0,7025.0,100,Indiana,LaGrange,,LaGrange
2252.0,6839.0,100,Indiana,Fayette,,Fayette
2489.0,6367.0,100,Indiana,Starke,,Starke
2642.0,6074.0,100,Indiana,Scott,,Scott
1891.0,6273.0,100,Indiana,Carroll,,Carroll
2113.0,6138.0,100,Indiana,Sullivan,,Sullivan
1946.0,6151.0,100,Indiana,Owen,,Owen
1960.0,6010.0,100,Indiana,Fulton,,Fulton
2048.0,5800.0,100,Indiana,Orange,,Orange
3062.0,4556.0,100,Indiana,Perry,,Perry
1889.0,5697.0,100,Indiana,Jay,,Jay
2518.0,5015.0,100,Indiana,Brown,,Brown
1587.0,5589.0,100,Indiana,Tipton,,Tipton
1476.0,5661.0,100,Indiana,Fountain,,Fountain
1525.0,5292.0,100,Indiana,Rush,,Rush
2081.0,4511.0,100,Indiana,Vermillion,,Vermillion
1441.0,4863.0,100,Indiana,Parke,,Parke
1297.0,4398.0,100,Indiana,Pike,,Pike
1403.0,4074.0,100,Indiana,Newton,,Newton
1327.0,3854.0,100,Indiana,Pulaski,,Pulaski
1243.0,3349.0,100,Indiana,Blackford,,Blackford
881.0,3695.0,100,Indiana,Martin,,Martin
1323.0,3013.0,100,Indiana,Crawford,,Crawford
839.0,2896.0,100,Indiana,Warren,,Warren
860.0,2579.0,100,Indiana,Benton,,Benton
930.0,2558.0,100,Indiana,Switzerland,,Switzerland
715.0,2445.0,100,Indiana,Union,,Union
686.0,2118.0,100,Indiana,Ohio,,Ohio
119671.0,93421.0,100,Iowa,Polk,,Polk
58481.0,48183.0,100,Iowa,Linn,,Linn
40302.0,39083.0,100,Iowa,Scott,,Scott
49942.0,20993.0,100,Iowa,Johnson,,Johnson
32006.0,27382.0,100,Iowa,Black Hawk,,Black Hawk
22774.0,23384.0,100,Iowa,Dubuque,,Dubuque
25085.0,19111.0,100,Iowa,Story,,Story
16102.0,24627.0,100,Iowa,Woodbury,,Woodbury
15341.0,24441.0,100,Iowa,Pottawattamie,,Pottawattamie
15662.0,19288.0,100,Iowa,Dallas,,Dallas
10371.0,14773.0,100,Iowa,Warren,,Warren
10079.0,11249.0,100,Iowa,Clinton,,Clinton
9840.0,11583.0,100,Iowa,Cerro Gordo,,Cerro Gordo
8284.0,9549.0,100,Iowa,Muscatine,,Muscatine
7108.0,10556.0,100,Iowa,Jasper,,Jasper
8178.0,9479.0,100,Iowa,Des Moines,,Des Moines
2289.0,14761.0,100,Iowa,Sioux,,Sioux
7623.0,9125.0,100,Iowa,Marshall,,Marshall
5469.0,10940.0,100,Iowa,Marion,,Marion
6293.0,10049.0,100,Iowa,Webster,,Webster
6195.0,8762.0,100,Iowa,Lee,,Lee
5591.0,8710.0,100,Iowa,Wapello,,Wapello
5517.0,7458.0,100,Iowa,Boone,,Boone
4672.0,8226.0,100,Iowa,Benton,,Benton
5349.0,7199.0,100,Iowa,Bremer,,Bremer
2878.0,9659.0,100,Iowa,Plymouth,,Plymouth
5238.0,5332.0,100,Iowa,Winneshiek,,Winneshiek
3938.0,6170.0,100,Iowa,Washington,,Washington
2606.0,7404.0,100,Iowa,Mahaska,,Mahaska
3305.0,6627.0,100,Iowa,Carroll,,Carroll
2897.0,5764.0,90,Iowa,Henry,,Henry
3051.0,6743.0,100,Iowa,Dickinson,,Dickinson
3837.0,5821.0,100,Iowa,Jackson,,Jackson
3966.0,5504.0,100,Iowa,Buchanan,,Buchanan
3779.0,5718.0,100,Iowa,Jones,,Jones
3666.0,5591.0,100,Iowa,Fayette,,Fayette
4272.0,4936.0,100,Iowa,Poweshiek,,Poweshiek
3578.0,5275.0,100,Iowa,Cedar,,Cedar
2956.0,5688.0,100,Iowa,Delaware,,Delaware
3236.0,5309.0,100,Iowa,Clayton,,Clayton
3070.0,5193.0,100,Iowa,Iowa,,Iowa
3194.0,4968.0,100,Iowa,Tama,,Tama
2246.0,5870.0,100,Iowa,Clay,,Clay
2666.0,5336.0,100,Iowa,Madison,,Madison
2529.0,5637.0,100,Iowa,Kossuth,,Kossuth
2774.0,5231.0,100,Iowa,Hardin,,Hardin
2851.0,4895.0,100,Iowa,Buena Vista,,Buena Vista
3702.0,3738.0,100,Iowa,Jefferson,,Jefferson
3177.0,4371.0,100,Iowa,Floyd,,Floyd
2080.0,5050.0,100,Iowa,Mills,,Mills
2715.0,4450.0,100,Iowa,Hamilton,,Hamilton
2163.0,4918.0,100,Iowa,Butler,,Butler
2123.0,4892.0,100,Iowa,Harrison,,Harrison
1314.0,5735.0,100,Iowa,O'Brien,,O'Brien
1946.0,4755.0,100,Iowa,Cass,,Cass
1801.0,4875.0,100,Iowa,Page,,Page
1985.0,4608.0,100,Iowa,Crawford,,Crawford
2409.0,4072.0,100,Iowa,Allamakee,,Allamakee
1847.0,4516.0,100,Iowa,Grundy,,Grundy
2264.0,3739.0,100,Iowa,Chickasaw,,Chickasaw
917.0,5188.0,100,Iowa,Lyon,,Lyon
1649.0,4340.0,100,Iowa,Shelby,,Shelby
1676.0,4188.0,100,Iowa,Cherokee,,Cherokee
1813.0,4031.0,100,Iowa,Appanoose,,Appanoose
1890.0,3790.0,100,Iowa,Wright,,Wright
1582.0,3972.0,100,Iowa,Hancock,,Hancock
1920.0,3521.0,100,Iowa,Union,,Union
1920.0,3437.0,100,Iowa,Winnebago,,Winnebago
1720.0,3603.0,100,Iowa,Guthrie,,Guthrie
1879.0,3180.0,100,Iowa,Mitchell,,Mitchell
1269.0,3692.0,100,Iowa,Sac,,Sac
1396.0,3466.0,100,Iowa,Calhoun,,Calhoun
1251.0,3564.0,100,Iowa,Humboldt,,Humboldt
1312.0,3431.0,100,Iowa,Montgomery,,Montgomery
1643.0,3060.0,100,Iowa,Louisa,,Louisa
1490.0,3153.0,100,Iowa,Franklin,,Franklin
1265.0,3385.0,100,Iowa,Keokuk,,Keokuk
